country,country_code,year,will_accumulate_next_year,gold_share_pct,accumulation_streak,gold_yoy_change_pct,gold_share_yoy_change,gold_share_vs_world,country_share_of_world_gold_pct,usd_share_drawdown_pct,usd_share_yoy_change,accumulating_during_usd_decline,sanctions_score,geo_risk_score,un_alignment_score,global_usd_negative_pct,global_usd_positive_pct,world_gold_share_pct
Burundi,BDI,2021,0,0.66,0,-3.75,-1.36,-11.29,0.0001,-12.32,-0.21,0,0,50.0,50.0,0.0,0.0,11.95
Burundi,BDI,2022,1,1.1,0,-0.43,0.44,-11.83,0.0001,-12.77,-0.45,0,0,50.0,50.0,66.67,33.33,12.93
Belgium,BEL,2001,1,16.92,0,-2.89,-1.64,5.82,0.9071,0.38,0.38,0,0,21.6,64.0,20.0,0.0,11.1
Belgium,BEL,2002,1,19.34,1,14.23,2.42,7.79,0.8469,-4.02,-4.4,1,0,21.6,64.0,20.0,0.0,11.55
Belgium,BEL,2003,1,23.94,2,17.28,4.6,12.88,0.8327,-5.68,-1.66,1,0,21.6,64.0,20.0,0.0,11.06
Belgium,BEL,2004,0,25.94,3,12.7,2.0,16.5,0.9076,-5.27,0.41,0,0,21.6,64.0,20.0,0.0,9.44
Belgium,BEL,2005,1,31.3,0,-4.12,5.36,21.81,0.7583,-4.62,0.65,0,0,21.6,64.0,20.0,0.0,9.49
Belgium,BEL,2006,1,34.63,1,35.76,3.33,25.11,0.8391,-5.66,-1.04,1,0,21.6,64.0,20.0,0.0,9.52
Belgium,BEL,2007,1,37.01,2,15.14,2.38,27.46,0.7481,-7.26,-1.6,1,0,21.6,64.0,20.0,0.0,9.55
Belgium,BEL,2008,1,40.57,3,25.34,3.56,31.42,0.8967,-6.98,0.28,0,0,21.6,64.0,20.0,0.0,9.15
Belgium,BEL,2009,1,33.34,4,11.51,-7.23,23.22,0.7772,-8.99,-2.01,1,0,21.6,64.0,20.0,0.0,10.12
Belgium,BEL,2010,1,38.39,5,25.92,5.05,26.64,0.7525,-9.34,-0.35,1,0,21.6,64.0,20.0,0.0,11.75
Belgium,BEL,2011,1,38.46,6,28.32,0.07,27.03,0.8745,-8.54,0.8,0,0,21.6,64.0,20.0,0.0,11.43
Belgium,BEL,2012,0,39.55,7,6.2,1.09,27.81,0.8407,-9.66,-1.12,1,0,21.6,64.0,20.0,0.0,11.74
Belgium,BEL,2013,0,32.68,0,-15.46,-6.87,24.24,0.962,-9.89,-0.23,0,0,21.6,64.0,20.0,0.0,8.44
Belgium,BEL,2014,0,34.66,0,-10.26,1.98,26.03,0.8525,-5.99,3.9,0,0,21.6,64.0,20.0,0.0,8.63
Belgium,BEL,2015,1,32.15,0,-8.41,-2.51,23.77,0.8605,-5.39,0.6,0,0,21.6,64.0,0.0,33.33,8.38
Belgium,BEL,2016,1,35.68,1,7.82,3.53,26.47,0.8553,-5.79,-0.4,1,0,21.6,64.0,0.0,0.0,9.21
Belgium,BEL,2017,1,36.25,2,0.51,0.57,26.41,0.7484,-8.41,-2.62,1,0,21.6,64.0,100.0,0.0,9.84
Belgium,BEL,2018,1,34.89,3,0.9,-1.36,25.07,0.7583,-9.44,-1.03,1,0,21.6,64.0,50.0,50.0,9.82
Belgium,BEL,2019,1,38.44,4,9.78,3.55,27.15,0.6887,-10.24,-0.8,1,0,21.6,64.0,66.67,0.0,11.29
Belgium,BEL,2020,1,41.52,5,27.07,3.08,28.6,0.6981,-12.11,-1.87,1,0,21.6,64.0,0.0,66.67,12.92
Belgium,BEL,2021,1,31.78,6,1.64,-9.74,19.83,0.7291,-12.32,-0.21,1,0,21.6,64.0,0.0,0.0,11.95
Belgium,BEL,2022,1,32.1,7,0.13,0.32,19.17,0.7241,-12.77,-0.45,1,0,21.6,64.0,66.67,33.33,12.93
Belgium,BEL,2023,1,36.94,8,7.75,4.84,22.73,0.6777,-13.8,-1.03,1,0,21.6,64.0,20.0,0.0,14.21
Belgium,BEL,2024,1,46.02,9,22.97,9.08,28.58,0.7055,-14.05,-0.25,1,0,21.6,64.0,40.0,40.0,17.44
Bangladesh,BGD,2001,1,2.34,0,-2.89,0.37,-8.76,0.0121,0.38,0.38,0,0,40.2,33.0,20.0,0.0,11.1
Bangladesh,BGD,2002,1,2.24,1,16.04,-0.1,-9.31,0.0115,-4.02,-4.4,1,0,40.2,33.0,20.0,0.0,11.55
Bangladesh,BGD,2003,1,1.78,2,16.91,-0.46,-9.28,0.0112,-5.68,-1.66,1,0,40.2,33.0,20.0,0.0,11.06
Bangladesh,BGD,2004,1,1.53,3,13.36,-0.25,-7.91,0.0123,-5.27,0.41,0,0,40.2,33.0,20.0,0.0,9.44
Bangladesh,BGD,2005,1,2.04,4,8.55,0.51,-7.45,0.0117,-4.62,0.65,0,0,40.2,33.0,20.0,0.0,9.49
Bangladesh,BGD,2006,1,1.85,5,35.73,-0.19,-7.67,0.0129,-5.66,-1.04,1,0,40.2,33.0,20.0,0.0,9.52
Bangladesh,BGD,2007,1,1.78,6,15.41,-0.07,-7.77,0.0115,-7.26,-1.6,1,0,40.2,33.0,20.0,0.0,9.55
Bangladesh,BGD,2008,1,1.69,7,25.35,-0.09,-7.46,0.0138,-6.98,0.28,0,0,40.2,33.0,20.0,0.0,9.15
Bangladesh,BGD,2009,1,1.19,8,11.53,-0.5,-8.93,0.012,-8.99,-2.01,1,0,40.2,33.0,20.0,0.0,10.12
Bangladesh,BGD,2010,1,5.46,9,385.07,4.27,-6.29,0.0447,-9.34,-0.35,1,0,40.2,33.0,20.0,0.0,11.75
Bangladesh,BGD,2011,1,7.25,10,28.37,1.79,-4.18,0.052,-8.54,0.8,0,0,40.2,33.0,20.0,0.0,11.43
Bangladesh,BGD,2012,0,5.67,11,6.2,-1.58,-6.07,0.0499,-9.66,-1.12,1,0,40.2,33.0,20.0,0.0,11.74
Bangladesh,BGD,2013,0,2.89,0,-15.45,-2.78,-5.55,0.0572,-9.89,-0.23,0,0,40.2,33.0,20.0,0.0,8.44
Bangladesh,BGD,2014,0,2.39,0,-8.48,-0.5,-6.24,0.0517,-5.99,3.9,0,0,40.2,33.0,20.0,0.0,8.63
Bangladesh,BGD,2015,1,1.71,0,-8.4,-0.68,-6.67,0.0522,-5.39,0.6,0,0,40.2,33.0,0.0,33.33,8.38
Bangladesh,BGD,2016,1,1.57,1,7.82,-0.14,-7.64,0.0518,-5.79,-0.4,1,0,40.2,33.0,0.0,0.0,9.21
Bangladesh,BGD,2017,1,1.74,2,1.88,0.17,-8.1,0.046,-8.41,-2.62,1,0,40.2,33.0,100.0,0.0,9.84
Bangladesh,BGD,2018,1,1.8,3,0.91,0.06,-8.02,0.0466,-9.44,-1.03,1,0,40.2,33.0,50.0,50.0,9.82
Bangladesh,BGD,2019,1,2.09,4,9.78,0.29,-9.2,0.0423,-10.24,-0.8,1,0,40.2,33.0,66.67,0.0,11.29
Bangladesh,BGD,2020,1,1.97,5,27.07,-0.12,-10.95,0.0429,-12.11,-1.87,1,0,40.2,33.0,0.0,66.67,12.92
Bangladesh,BGD,2021,1,1.77,6,1.64,-0.2,-10.18,0.0448,-12.32,-0.21,1,0,40.2,33.0,0.0,0.0,11.95
Bangladesh,BGD,2022,1,2.42,7,0.58,0.65,-10.51,0.0447,-12.77,-0.45,1,0,40.2,33.0,66.67,33.33,12.93
Bangladesh,BGD,2023,1,4.26,8,7.89,1.84,-9.95,0.0419,-13.8,-1.03,1,0,40.2,33.0,20.0,0.0,14.21
Bangladesh,BGD,2024,1,5.6,9,24.99,1.34,-11.84,0.0443,-14.05,-0.25,1,0,40.2,33.0,40.0,40.0,17.44
Bulgaria,BGR,2001,1,9.75,0,-2.89,-0.29,-1.35,0.1338,0.38,0.38,0,0,24.6,59.0,20.0,0.0,11.1
Bulgaria,BGR,2002,1,9.07,1,13.96,-0.68,-2.48,0.1247,-4.02,-4.4,1,0,24.6,59.0,20.0,0.0,11.55
Bulgaria,BGR,2003,1,7.83,2,17.28,-1.24,-3.23,0.1226,-5.68,-1.66,1,0,24.6,59.0,20.0,0.0,11.06
Bulgaria,BGR,2004,1,6.01,3,12.66,-1.82,-3.43,0.1336,-5.27,0.41,0,0,24.6,59.0,20.0,0.0,9.44
Bulgaria,BGR,2005,1,7.55,4,8.48,1.54,-1.94,0.1263,-4.62,0.65,0,0,24.6,59.0,20.0,0.0,9.49
Bulgaria,BGR,2006,1,6.92,5,35.66,-0.63,-2.6,0.1396,-5.66,-1.04,1,0,24.6,59.0,20.0,0.0,9.52
Bulgaria,BGR,2007,1,6.08,6,15.21,-0.84,-3.47,0.1245,-7.26,-1.6,1,0,24.6,59.0,20.0,0.0,9.55
Bulgaria,BGR,2008,1,6.22,7,25.65,0.14,-2.93,0.1496,-6.98,0.28,0,0,24.6,59.0,20.0,0.0,9.15
Bulgaria,BGR,2009,1,7.53,8,11.59,1.31,-2.59,0.1298,-8.99,-2.01,1,0,24.6,59.0,20.0,0.0,10.12
Bulgaria,BGR,2010,1,10.47,9,25.94,2.94,-1.28,0.1257,-9.34,-0.35,1,0,24.6,59.0,20.0,0.0,11.75
Bulgaria,BGR,2011,1,11.41,10,28.35,0.94,-0.02,0.1461,-8.54,0.8,0,0,24.6,59.0,20.0,0.0,11.43
Bulgaria,BGR,2012,0,10.42,11,6.29,-0.99,-1.32,0.1405,-9.66,-1.12,1,0,24.6,59.0,20.0,0.0,11.74
Bulgaria,BGR,2013,0,7.79,0,-15.31,-2.63,-0.65,0.1611,-9.89,-0.23,0,0,24.6,59.0,20.0,0.0,8.44
Bulgaria,BGR,2014,0,7.72,0,-10.08,-0.07,-0.91,0.1431,-5.99,3.9,0,0,24.6,59.0,20.0,0.0,8.63
Bulgaria,BGR,2015,1,6.18,0,-8.1,-1.54,-2.2,0.1449,-5.39,0.6,0,0,24.6,59.0,0.0,33.33,8.38
Bulgaria,BGR,2016,1,5.9,1,8.13,-0.28,-3.31,0.1444,-5.79,-0.4,1,0,24.6,59.0,0.0,0.0,9.21
Bulgaria,BGR,2017,1,5.93,2,0.71,0.03,-3.91,0.1266,-8.41,-2.62,1,0,24.6,59.0,100.0,0.0,9.84
Bulgaria,BGR,2018,1,5.8,3,1.05,-0.13,-4.02,0.1285,-9.44,-1.03,1,0,24.6,59.0,50.0,50.0,9.82
Bulgaria,BGR,2019,1,7.1,4,9.92,1.3,-4.19,0.1168,-10.24,-0.8,1,0,24.6,59.0,66.67,0.0,11.29
Bulgaria,BGR,2020,1,6.56,5,28.22,-0.54,-6.36,0.1195,-12.11,-1.87,1,0,24.6,59.0,0.0,66.67,12.92
Bulgaria,BGR,2021,1,6.1,6,1.65,-0.46,-5.85,0.1248,-12.32,-0.21,1,0,24.6,59.0,0.0,0.0,11.95
Bulgaria,BGR,2022,1,5.81,7,0.16,-0.29,-7.12,0.124,-12.77,-0.45,1,0,24.6,59.0,66.67,33.33,12.93
Bulgaria,BGR,2023,1,5.85,8,7.8,0.04,-8.36,0.1161,-13.8,-1.03,1,0,24.6,59.0,20.0,0.0,14.21
Bulgaria,BGR,2024,1,7.85,9,23.0,2.0,-9.59,0.1209,-14.05,-0.25,1,0,24.6,59.0,40.0,40.0,17.44
Bahrain,BHR,2001,1,2.4,1,0.75,-0.16,-8.7,0.0167,0.38,0.38,0,0,33.6,44.0,20.0,0.0,11.1
Bahrain,BHR,2002,1,2.89,2,23.96,0.49,-8.66,0.0169,-4.02,-4.4,1,0,33.6,44.0,20.0,0.0,11.55
Bahrain,BHR,2003,1,3.4,3,21.74,0.51,-7.66,0.0173,-5.68,-1.66,1,0,33.6,44.0,20.0,0.0,11.06
Bahrain,BHR,2004,1,3.27,4,4.97,-0.13,-6.17,0.0176,-5.27,0.41,0,0,33.6,44.0,20.0,0.0,9.44
Bahrain,BHR,2005,1,3.75,5,17.12,0.48,-5.74,0.0179,-4.62,0.65,0,0,33.6,44.0,20.0,0.0,9.49
Bahrain,BHR,2006,1,3.29,6,23.92,-0.46,-6.23,0.0181,-5.66,-1.04,1,0,33.6,44.0,20.0,0.0,9.52
Bahrain,BHR,2007,1,2.88,7,31.15,-0.41,-6.67,0.0184,-7.26,-1.6,1,0,33.6,44.0,20.0,0.0,9.55
Bahrain,BHR,2008,1,3.22,8,4.32,0.34,-5.93,0.0183,-6.98,0.28,0,0,33.6,44.0,20.0,0.0,9.15
Bahrain,BHR,2009,1,4.07,9,25.04,0.85,-6.05,0.0178,-8.99,-2.01,1,0,33.6,44.0,20.0,0.0,10.12
Bahrain,BHR,2010,1,3.98,10,29.24,-0.09,-7.77,0.0177,-9.34,-0.35,1,0,33.6,44.0,20.0,0.0,11.75
Bahrain,BHR,2011,1,4.81,11,8.93,0.83,-6.62,0.0175,-8.54,0.8,0,0,33.6,44.0,20.0,0.0,11.43
Bahrain,BHR,2012,0,4.58,12,8.69,-0.23,-7.16,0.0172,-9.66,-1.12,1,0,33.6,44.0,20.0,0.0,11.74
Bahrain,BHR,2013,1,3.27,0,-27.61,-1.31,-5.17,0.0168,-9.89,-0.23,0,0,33.6,44.0,20.0,0.0,8.44
Bahrain,BHR,2014,0,2.9,1,0.12,-0.37,-5.73,0.0167,-5.99,3.9,0,0,33.6,44.0,20.0,0.0,8.63
Bahrain,BHR,2015,1,4.48,0,-12.11,1.58,-3.9,0.0161,-5.39,0.6,0,0,33.6,44.0,0.0,33.33,8.38
Bahrain,BHR,2016,1,6.58,1,8.1,2.1,-2.63,0.0161,-5.79,-0.4,1,0,33.6,44.0,0.0,0.0,9.21
Bahrain,BHR,2017,0,6.89,2,13.14,0.31,-2.95,0.0158,-8.41,-2.62,1,0,33.6,44.0,100.0,0.0,9.84
Bahrain,BHR,2018,1,8.24,0,-1.15,1.35,-1.58,0.0157,-9.44,-1.03,0,0,33.6,44.0,50.0,50.0,9.82
Bahrain,BHR,2019,1,5.85,1,18.83,-2.39,-5.44,0.0155,-10.24,-0.8,1,0,33.6,44.0,66.67,0.0,11.29
Bahrain,BHR,2020,0,11.24,2,24.17,5.39,-1.68,0.0153,-12.11,-1.87,1,0,33.6,44.0,0.0,66.67,12.92
Bahrain,BHR,2021,0,5.47,0,-3.75,-5.77,-6.48,0.0151,-12.32,-0.21,0,0,33.6,44.0,0.0,0.0,11.95
Bahrain,BHR,2022,1,5.69,0,-0.43,0.22,-7.24,0.015,-12.77,-0.45,0,0,33.6,44.0,66.67,33.33,12.93
Bahrain,BHR,2023,1,6.05,1,13.8,0.36,-8.16,0.0148,-13.8,-1.03,1,0,33.6,44.0,20.0,0.0,14.21
Bosnia and Herzegovina,BIH,2009,0,1.01,1,inf,1.01,-9.11,0.0045,-8.99,-2.01,1,0,50.0,50.0,20.0,0.0,10.12
Bosnia and Herzegovina,BIH,2010,1,1.02,0,-4.88,0.01,-10.73,0.0033,-9.34,-0.35,0,0,50.0,50.0,20.0,0.0,11.75
Bosnia and Herzegovina,BIH,2011,1,2.31,1,156.67,1.29,-9.12,0.0077,-8.54,0.8,0,0,50.0,50.0,20.0,0.0,11.43
Bosnia and Herzegovina,BIH,2012,1,2.43,2,6.2,0.12,-9.31,0.0074,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
Bosnia and Herzegovina,BIH,2013,0,2.32,3,26.83,-0.11,-6.12,0.0126,-9.89,-0.23,1,0,50.0,50.0,20.0,0.0,8.44
Bosnia and Herzegovina,BIH,2014,0,2.38,0,-10.26,0.06,-6.25,0.0112,-5.99,3.9,0,0,50.0,50.0,20.0,0.0,8.63
Bosnia and Herzegovina,BIH,2015,1,2.12,0,-8.4,-0.26,-6.26,0.0113,-5.39,0.6,0,0,50.0,50.0,0.0,33.33,8.38
Bosnia and Herzegovina,BIH,2016,1,2.14,1,7.82,0.02,-7.07,0.0112,-5.79,-0.4,1,0,50.0,50.0,0.0,0.0,9.21
Bosnia and Herzegovina,BIH,2017,1,1.92,2,0.51,-0.22,-7.92,0.0098,-8.41,-2.62,1,0,50.0,50.0,100.0,0.0,9.84
Bosnia and Herzegovina,BIH,2018,1,1.81,3,0.9,-0.11,-8.01,0.01,-9.44,-1.03,1,0,50.0,50.0,50.0,50.0,9.82
Bosnia and Herzegovina,BIH,2019,1,2.03,4,9.78,0.22,-9.26,0.009,-10.24,-0.8,1,0,50.0,50.0,66.67,0.0,11.29
Bosnia and Herzegovina,BIH,2020,1,2.09,5,27.07,0.06,-10.83,0.0092,-12.11,-1.87,1,0,50.0,50.0,0.0,66.67,12.92
Bosnia and Herzegovina,BIH,2021,0,1.84,6,1.64,-0.25,-10.11,0.0096,-12.32,-0.21,1,0,50.0,50.0,0.0,0.0,11.95
Bosnia and Herzegovina,BIH,2022,1,0.99,0,-49.94,-0.85,-11.94,0.0048,-12.77,-0.45,0,0,50.0,50.0,66.67,33.33,12.93
Bosnia and Herzegovina,BIH,2023,1,1.08,1,7.75,0.09,-13.13,0.0044,-13.8,-1.03,1,0,50.0,50.0,20.0,0.0,14.21
Bosnia and Herzegovina,BIH,2024,1,3.1,2,186.94,2.02,-14.34,0.0108,-14.05,-0.25,1,0,50.0,50.0,40.0,40.0,17.44
Belarus,BLR,2001,1,0.0,0,-2.89,0.0,-11.1,0.0219,0.38,0.38,0,0,48.0,20.0,20.0,0.0,11.1
Belarus,BLR,2002,0,9.97,1,14.27,9.97,-1.58,0.0204,-4.02,-4.4,1,0,48.0,20.0,20.0,0.0,11.55
Belarus,BLR,2003,1,6.55,0,-41.34,-3.42,-4.51,0.01,-5.68,-1.66,0,0,48.0,20.0,20.0,0.0,11.06
Belarus,BLR,2004,1,10.47,1,125.5,3.92,1.03,0.0219,-5.27,0.41,0,0,48.0,20.0,20.0,0.0,9.44
Belarus,BLR,2005,1,15.29,2,117.09,4.82,5.8,0.0414,-4.62,0.65,0,0,48.0,20.0,20.0,0.0,9.49
Belarus,BLR,2006,0,22.93,3,69.7,7.64,13.41,0.0573,-5.66,-1.04,1,2,56.0,20.0,20.0,0.0,9.52
Belarus,BLR,2007,1,5.42,0,-37.44,-17.51,-4.13,0.0278,-7.26,-1.6,0,2,56.0,20.0,20.0,0.0,9.55
Belarus,BLR,2008,1,12.28,1,99.68,6.86,3.13,0.053,-6.98,0.28,0,2,56.0,20.0,20.0,0.0,9.15
Belarus,BLR,2009,1,14.34,2,91.76,2.06,4.22,0.079,-8.99,-2.01,1,2,56.0,20.0,20.0,0.0,10.12
Belarus,BLR,2010,1,31.73,3,92.08,17.39,19.98,0.1167,-9.34,-0.35,1,2,56.0,20.0,20.0,0.0,11.75
Belarus,BLR,2011,1,23.55,4,36.86,-8.18,12.12,0.1447,-8.54,0.8,0,2,56.0,20.0,20.0,0.0,11.43
Belarus,BLR,2012,0,28.24,5,20.61,4.69,16.5,0.1579,-9.66,-1.12,1,2,56.0,20.0,20.0,0.0,11.74
Belarus,BLR,2013,0,25.81,0,-12.25,-2.43,17.37,0.1876,-9.89,-0.23,0,2,56.0,20.0,20.0,0.0,8.44
Belarus,BLR,2014,0,32.47,0,-14.11,6.66,23.84,0.1591,-5.99,3.9,0,2,56.0,20.0,20.0,0.0,8.63
Belarus,BLR,2015,1,34.25,0,-9.49,1.78,25.87,0.1587,-5.39,0.6,0,2,56.0,20.0,0.0,33.33,8.38
Belarus,BLR,2016,1,34.66,1,18.68,0.41,25.45,0.1736,-5.79,-0.4,1,2,56.0,20.0,0.0,0.0,9.21
Belarus,BLR,2017,1,26.52,2,1.33,-8.14,16.68,0.1532,-8.41,-2.62,1,2,56.0,20.0,100.0,0.0,9.84
Belarus,BLR,2018,1,27.03,3,1.8,0.51,17.21,0.1566,-9.44,-1.03,1,2,56.0,20.0,50.0,50.0,9.82
Belarus,BLR,2019,1,25.41,4,14.0,-1.62,14.12,0.1476,-10.24,-0.8,1,2,56.0,20.0,66.67,0.0,11.29
Belarus,BLR,2020,1,40.72,5,30.39,15.31,27.8,0.1536,-12.11,-1.87,1,2,56.0,20.0,0.0,66.67,12.92
Belarus,BLR,2021,1,37.07,6,8.43,-3.65,25.12,0.1711,-12.32,-0.21,1,2,56.0,20.0,0.0,0.0,11.95
Belarus,BLR,2022,1,39.65,7,1.16,2.58,26.72,0.1717,-12.77,-0.45,1,2,56.0,20.0,66.67,33.33,12.93
Belarus,BLR,2023,1,44.13,8,7.97,4.48,29.92,0.161,-13.8,-1.03,1,2,56.0,20.0,20.0,0.0,14.21
Belarus,BLR,2024,1,50.72,9,22.65,6.59,33.28,0.1672,-14.05,-0.25,1,2,56.0,20.0,40.0,40.0,17.44
Bolivia,BOL,2001,1,22.65,0,-2.89,0.89,11.55,0.0323,0.38,0.38,0,0,43.2,28.0,20.0,0.0,11.1
Bolivia,BOL,2002,1,34.98,1,3.52,12.33,23.43,0.0273,-4.02,-4.4,1,0,43.2,28.0,20.0,0.0,11.55
Bolivia,BOL,2003,1,34.66,2,17.32,-0.32,23.6,0.0269,-5.68,-1.66,1,0,43.2,28.0,20.0,0.0,11.06
Bolivia,BOL,2004,1,31.39,3,12.75,-3.27,21.95,0.0293,-5.27,0.41,0,0,43.2,28.0,20.0,0.0,9.44
Bolivia,BOL,2005,1,26.04,4,8.55,-5.35,16.55,0.0277,-4.62,0.65,0,0,43.2,28.0,20.0,0.0,9.49
Bolivia,BOL,2006,1,18.13,5,35.76,-7.91,8.61,0.0307,-5.66,-1.04,1,0,43.2,28.0,20.0,0.0,9.52
Bolivia,BOL,2007,1,14.3,6,15.17,-3.83,4.75,0.0274,-7.26,-1.6,1,0,43.2,28.0,20.0,0.0,9.55
Bolivia,BOL,2008,1,10.26,7,25.39,-4.04,1.11,0.0328,-6.98,0.28,0,0,43.2,28.0,20.0,0.0,9.15
Bolivia,BOL,2009,1,11.56,8,11.51,1.3,1.44,0.0284,-8.99,-2.01,1,0,43.2,28.0,20.0,0.0,10.12
Bolivia,BOL,2010,1,16.41,9,131.83,4.85,4.66,0.0507,-9.34,-0.35,1,0,43.2,28.0,20.0,0.0,11.75
Bolivia,BOL,2011,1,17.37,10,86.96,0.96,5.94,0.0858,-8.54,0.8,0,0,43.2,28.0,20.0,0.0,11.43
Bolivia,BOL,2012,0,16.27,11,6.2,-1.1,4.53,0.0825,-9.66,-1.12,1,0,43.2,28.0,20.0,0.0,11.74
Bolivia,BOL,2013,0,11.41,0,-14.78,-4.86,2.97,0.0952,-9.89,-0.23,0,0,43.2,28.0,20.0,0.0,8.44
Bolivia,BOL,2014,0,10.9,0,-10.26,-0.51,2.27,0.0843,-5.99,3.9,0,0,43.2,28.0,20.0,0.0,8.63
Bolivia,BOL,2015,1,11.1,0,-8.4,0.2,2.72,0.0851,-5.39,0.6,0,0,43.2,28.0,0.0,33.33,8.38
Bolivia,BOL,2016,1,15.58,1,7.82,4.48,6.37,0.0846,-5.79,-0.4,1,0,43.2,28.0,0.0,0.0,9.21
Bolivia,BOL,2017,1,17.3,2,0.51,1.72,7.46,0.0741,-8.41,-2.62,1,0,43.2,28.0,100.0,0.0,9.84
Bolivia,BOL,2018,1,19.62,3,0.9,2.32,9.8,0.075,-9.44,-1.03,1,0,43.2,28.0,50.0,50.0,9.82
Bolivia,BOL,2019,1,32.25,4,9.78,12.63,20.96,0.0681,-10.24,-0.8,1,0,43.2,28.0,66.67,0.0,11.29
Bolivia,BOL,2020,1,49.26,5,27.07,17.01,36.34,0.0691,-12.11,-1.87,1,0,43.2,28.0,0.0,66.67,12.92
Bolivia,BOL,2021,1,52.59,6,1.64,3.33,40.64,0.0721,-12.32,-0.21,1,0,43.2,28.0,0.0,0.0,11.95
Bolivia,BOL,2022,1,66.02,7,0.13,13.43,53.09,0.0716,-12.77,-0.45,1,0,43.2,28.0,66.67,33.33,12.93
Bolivia,BOL,2023,1,86.61,8,7.75,20.59,72.4,0.0671,-13.8,-1.03,1,0,43.2,28.0,20.0,0.0,14.21
Bolivia,BOL,2024,1,95.59,9,22.97,8.98,78.15,0.0698,-14.05,-0.25,1,0,43.2,28.0,40.0,40.0,17.44
Brazil,BRA,2001,1,0.85,0,-2.89,-0.91,-10.25,0.12,0.38,0.38,0,0,37.2,38.0,20.0,0.0,11.1
Brazil,BRA,2002,1,0.98,1,12.47,0.13,-10.57,0.1103,-4.02,-4.4,1,0,37.2,38.0,20.0,0.0,11.55
Brazil,BRA,2003,1,0.91,2,17.34,-0.07,-10.15,0.1085,-5.68,-1.66,1,0,37.2,38.0,20.0,0.0,11.06
Brazil,BRA,2004,1,0.89,3,12.75,-0.02,-8.55,0.1183,-5.27,0.41,0,0,37.2,38.0,20.0,0.0,9.44
Brazil,BRA,2005,1,1.03,4,8.54,0.14,-8.46,0.1119,-4.62,0.65,0,0,37.2,38.0,20.0,0.0,9.49
Brazil,BRA,2006,1,0.8,5,35.77,-0.23,-8.72,0.1238,-5.66,-1.04,1,0,37.2,38.0,20.0,0.0,9.52
Brazil,BRA,2007,1,0.5,6,15.19,-0.3,-9.05,0.1104,-7.26,-1.6,1,0,37.2,38.0,20.0,0.0,9.55
Brazil,BRA,2008,1,0.48,7,25.4,-0.02,-8.67,0.1324,-6.98,0.28,0,0,37.2,38.0,20.0,0.0,9.15
Brazil,BRA,2009,1,0.49,8,11.51,0.01,-9.63,0.1148,-8.99,-2.01,1,0,37.2,38.0,20.0,0.0,10.12
Brazil,BRA,2010,1,0.53,9,25.94,0.04,-11.22,0.1112,-9.34,-0.35,1,0,37.2,38.0,20.0,0.0,11.75
Brazil,BRA,2011,1,0.47,10,28.34,-0.06,-10.96,0.1292,-8.54,0.8,0,0,37.2,38.0,20.0,0.0,11.43
Brazil,BRA,2012,0,0.96,11,112.36,0.49,-10.78,0.2484,-9.66,-1.12,1,0,37.2,38.0,20.0,0.0,11.74
Brazil,BRA,2013,0,0.73,0,-15.44,-0.23,-7.71,0.2842,-9.89,-0.23,0,0,37.2,38.0,20.0,0.0,8.44
Brazil,BRA,2014,0,0.72,0,-10.26,-0.01,-7.91,0.2519,-5.99,3.9,0,0,37.2,38.0,20.0,0.0,8.63
Brazil,BRA,2015,1,0.64,0,-8.4,-0.08,-7.74,0.2543,-5.39,0.6,0,0,37.2,38.0,0.0,33.33,8.38
Brazil,BRA,2016,1,0.68,1,7.97,0.04,-8.53,0.2531,-5.79,-0.4,1,0,37.2,38.0,0.0,0.0,9.21
Brazil,BRA,2017,1,0.75,2,0.51,0.07,-9.09,0.2215,-8.41,-2.62,1,0,37.2,38.0,100.0,0.0,9.84
Brazil,BRA,2018,1,0.74,3,1.01,-0.01,-9.08,0.2246,-9.44,-1.03,1,0,37.2,38.0,50.0,50.0,9.82
Brazil,BRA,2019,1,0.92,4,9.78,0.18,-10.37,0.204,-10.24,-0.8,1,0,37.2,38.0,66.67,0.0,11.29
Brazil,BRA,2020,1,1.15,5,27.07,0.23,-11.77,0.2068,-12.11,-1.87,1,0,37.2,38.0,0.0,66.67,12.92
Brazil,BRA,2021,1,2.09,6,95.62,0.94,-9.86,0.4157,-12.32,-0.21,1,0,37.2,38.0,0.0,0.0,11.95
Brazil,BRA,2022,1,2.33,7,0.13,0.24,-10.6,0.4129,-12.77,-0.45,1,0,37.2,38.0,66.67,33.33,12.93
Brazil,BRA,2023,1,2.42,8,7.75,0.09,-11.79,0.3864,-13.8,-1.03,1,0,37.2,38.0,20.0,0.0,14.21
Brazil,BRA,2024,1,3.3,9,22.97,0.88,-14.14,0.4022,-14.05,-0.25,1,0,37.2,38.0,40.0,40.0,17.44
Brunei Darussalam,BRN,2011,1,3.75,1,inf,3.75,-7.68,0.0074,-8.54,0.8,0,0,50.0,50.0,20.0,0.0,11.43
Brunei Darussalam,BRN,2012,1,4.75,2,69.11,1.0,-6.99,0.0113,-9.66,-1.12,1,0,50.0,50.0,20.0,0.0,11.74
Brunei Darussalam,BRN,2013,1,4.94,3,7.87,0.19,-3.5,0.0165,-9.89,-0.23,1,0,50.0,50.0,20.0,0.0,8.44
