country,country_code,year,reserves_excl_gold_usd,total_reserves_usd,gold_value_usd,gold_share_pct,gold_yoy_change_usd,gold_yoy_change_pct,gold_share_yoy_change,is_accumulating,accumulation_streak,gold_rank,usd_share_of_reserves_pct,usd_share_yoy_change,world_total_reserves_bn,world_gold_value_bn,us_gdp_bn,world_gdp_bn,us_gdp_share_pct,us_total_reserves_bn,us_reserves_excl_gold_bn,us_gold_value_bn,world_gold_share_pct,usd_share_drawdown_pct,gold_share_vs_world,accumulating_during_usd_decline,country_share_of_world_gold_pct,un_alignment_score,un_divergence_score,sanctions_score,sanctions_active,geo_bloc,geo_risk_score,geo_risk_tier,nlp_article_count,nlp_gold_positive,nlp_gold_negative,nlp_usd_positive,nlp_usd_negative,nlp_dedollar_mentions,nlp_sanctions_mentions,nlp_composite_signal,nlp_avg_sentiment_score,global_usd_article_count,global_usd_negative_pct,global_usd_positive_pct,global_usd_neutral_pct,global_usd_avg_score
"Hong Kong SAR, China",HKG,2023,425415930233.182,425554111033.182,130015148.0,0.03,9353796.0,7.75,0.0,1,8,86,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-14.18,1,0.0062,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
"Hong Kong SAR, China",HKG,2025,244761256269.36523,244953477743.36523,192221474.0,0.08,62206326.0,47.85,0.05,1,9,90,56.92,-0.16,10321.59,2991.09,,,,,,750.23,28.98,-14.21,-28.9,1,0.0064,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2000,1313039295.43956,1318911702.08956,5872406.650000095,0.45,,,,0,0,100,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-11.26,0,0.0024,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2001,1415560687.98415,1421477787.98415,5917100.0,0.42,44693.34999990463,0.76,-0.03,1,1,101,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-10.68,0,0.0024,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2002,1524099728.91108,1531434578.91108,7334850.0,0.48,1417750.0,23.96,0.06,1,2,97,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-11.07,1,0.0024,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2003,1430030805.79707,1438959955.79707,8929150.0,0.62,1594300.0,21.74,0.14,1,3,93,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-10.44,1,0.0025,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2004,1970382833.05793,1979756033.05793,9373200.0,0.47,444050.0,4.97,-0.15,1,4,94,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-8.97,0,0.0025,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2005,2327208732.81308,2338186932.81308,10978200.0,0.47,1605000.0,17.12,0.0,1,5,92,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-9.02,0,0.0026,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2006,2628480925.68856,2642084905.68856,13603980.0,0.51,2625780.0,23.92,0.04,1,6,93,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.01,1,0.0026,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2007,2528026292.49309,2545868542.49309,17842250.0,0.7,4238270.0,31.15,0.19,1,7,95,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-8.85,1,0.0026,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2008,2473372464.90881,2491985114.90881,18612650.0,0.75,770400.0,4.32,0.05,1,8,96,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-8.4,0,0.0026,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2009,2086482873.29455,2109755373.29455,23272500.0,1.1,4659850.0,25.04,0.35,1,9,97,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-9.02,1,0.0025,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2010,2670774350.73571,2701658713.56721,30884362.831500053,1.14,7611862.831500053,32.71,0.04,1,10,96,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-10.61,1,0.0026,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2011,2749770454.4675,2783412545.8905,33642091.42299986,1.21,2757728.591499805,8.93,0.07,1,11,97,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-10.22,0,0.0026,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2012,2495238073.99319,2531802698.50519,36564624.51200008,1.44,2922533.0890002176,8.69,0.23,1,12,98,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-10.3,1,0.0025,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2013,2981876533.95856,3008344136.25706,26467602.29850006,0.88,-10097022.213500015,-27.61,-0.56,0,0,101,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-7.56,0,0.0025,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2014,3431758698.45498,3458313625.72098,26554927.26600027,0.77,87324.96750020981,0.33,-0.11,1,1,100,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-7.86,0,0.0024,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Honduras,HND,2015,3730883435.74215,3754265677.88215,23382242.140000343,0.62,-3172685.1259999275,-11.95,-0.15,0,0,100,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-7.76,0,0.0024,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Honduras,HND,2016,3788205637.53589,3813545536.14649,25339898.610599995,0.66,1957656.470599652,8.37,0.04,1,1,99,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-8.55,1,0.0024,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Honduras,HND,2017,4679394465.36306,4708097401.41206,28702936.048999783,0.61,3363037.438399788,13.27,-0.05,1,2,100,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-9.23,1,0.0023,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Honduras,HND,2018,4740702500.99891,4769082161.53781,28379660.53890037,0.6,-323275.510099411,-1.13,-0.01,0,0,99,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-9.22,0,0.0023,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Honduras,HND,2019,5710486083.43693,5744253369.31693,33767285.880000114,0.59,5387625.341099743,18.98,-0.01,1,1,99,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-10.7,1,0.0023,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Honduras,HND,2020,8096529090.54073,8138457727.65673,41928637.11599922,0.52,8161351.235999107,24.17,-0.07,1,2,98,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-12.4,1,0.0023,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Honduras,HND,2021,8626200784.47206,8666862380.88312,40661596.41106033,0.47,-1267040.7049388883,-3.02,-0.05,0,0,97,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-11.48,0,0.0023,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Honduras,HND,2022,8369906372.43532,8410394831.45325,40488459.01793003,0.48,-173137.39313030243,-0.43,0.01,0,0,97,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-12.45,0,0.0022,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Honduras,HND,2023,7497278126.64435,7543352779.92798,46074653.28363037,0.61,5586194.26570034,13.8,0.13,1,1,95,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-13.6,1,0.0022,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Honduras,HND,2024,7977882378.86884,8036257488.95927,58375110.090429306,0.73,12300456.806798937,26.7,0.12,1,2,87,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-16.71,1,0.0024,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Croatia,HRV,2000,3524350092.11558,3524350092.11558,0.0,0.0,,,,0,0,122,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-11.71,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2001,4703235109.76278,4703235109.76278,0.0,0.0,0.0,,0.0,0,0,122,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-11.1,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2002,5884888203.90455,5884888203.90455,0.0,0.0,0.0,,0.0,0,0,121,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-11.55,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2003,8190523097.99716,8190523097.99716,0.0,0.0,0.0,,0.0,0,0,117,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-11.06,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2004,8758177307.55766,8758177307.55766,0.0,0.0,0.0,,0.0,0,0,114,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-9.44,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2005,8800316451.1043,8800316451.1043,0.0,0.0,0.0,,0.0,0,0,113,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-9.49,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2006,11487840810.6564,11487840810.6564,0.0,0.0,0.0,,0.0,0,0,113,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.52,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2007,13674518992.7938,13674518992.7938,0.0,0.0,0.0,,0.0,0,0,114,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-9.55,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2008,12957286637.2186,12957286637.2186,0.0,0.0,0.0,,0.0,0,0,116,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-9.15,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2009,14894514532.2478,14894514532.2478,0.0,0.0,0.0,,0.0,0,0,112,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-10.12,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2010,14132506400.1205,14132506400.1205,0.0,0.0,0.0,,0.0,0,0,111,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-11.75,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2011,14483805261.8585,14483805261.8585,0.0,0.0,0.0,,0.0,0,0,114,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-11.43,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2012,14807134321.34,14807134321.34,0.0,0.0,0.0,,0.0,0,0,115,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-11.74,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2013,17766773440.2298,17766773440.2298,0.0,0.0,0.0,,0.0,0,0,116,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-8.44,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2014,15423620715.6123,15423620715.6123,0.0,0.0,0.0,,0.0,0,0,115,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-8.63,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Croatia,HRV,2015,14966894623.4156,14966894623.4156,0.0,0.0,0.0,,0.0,0,0,116,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-8.38,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Croatia,HRV,2016,14244345198.2049,14244345198.2049,0.0,0.0,0.0,,0.0,0,0,113,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-9.21,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Croatia,HRV,2017,18818215998.8714,18818215998.8714,0.0,0.0,0.0,,0.0,0,0,114,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-9.84,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Croatia,HRV,2018,19991304927.8836,19991304927.8836,0.0,0.0,0.0,,0.0,0,0,113,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-9.82,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Croatia,HRV,2019,20770636599.6909,20770636599.6909,0.0,0.0,0.0,,0.0,0,0,113,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-11.29,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Croatia,HRV,2020,23253815166.0319,23253815166.0319,0.0,0.0,0.0,,0.0,0,0,111,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-12.92,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Croatia,HRV,2021,28308830585.9313,28308830585.9313,0.0,0.0,0.0,,0.0,0,0,111,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-11.95,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Croatia,HRV,2022,29613933687.3297,29726299387.3297,112365700.0,0.38,112365700.0,inf,0.38,1,1,91,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-12.55,1,0.0062,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Croatia,HRV,2023,3176284868.24805,3176284868.24805,0.0,0.0,-112365700.0,-100.0,-0.38,0,0,111,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-14.21,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Croatia,HRV,2024,3335632832.65449,3335632832.65449,0.0,0.0,0.0,,0.0,0,0,99,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-17.44,0,0.0,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Haiti,HTI,2000,182148957.49891,182507938.09891,358980.59999999404,0.2,,,,0,0,116,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-11.51,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2001,141429811.952002,141791473.952002,361662.0,0.26,2681.4000000059605,0.75,0.06,1,1,116,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-10.84,0,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2002,81722996.9951751,82171313.9951751,448317.0,0.55,86655.0,23.96,0.29,1,2,115,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-11.0,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2003,62036117.5006275,62581880.5006275,545763.0,0.87,97446.0,21.74,0.32,1,3,111,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-10.19,1,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2004,188499227.254247,189071925.394247,572698.1399999857,0.3,26935.13999998569,4.94,-0.57,1,4,108,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-9.14,0,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2005,218384943.35269,219055947.35269,671004.0,0.31,98305.8600000143,17.17,0.01,1,5,107,66.51,0.65,4524.61,429.3,13039.2,47900.49,27.22,188.26,54.08,134.18,9.49,-4.62,-9.18,0,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2006,366983751.38156,367815246.98156,831495.5999999642,0.23,160491.59999996424,23.92,-0.08,1,6,107,65.47,-1.04,5529.55,526.68,13815.59,51923.51,26.61,221.09,54.85,166.23,9.52,-5.66,-9.29,1,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2007,580919529.440742,582010074.440742,1090545.0,0.19,259049.40000003576,31.15,-0.04,1,7,109,63.87,-1.6,7125.4,680.26,14474.23,58525.79,24.73,277.55,59.52,218.02,9.55,-7.26,-9.36,1,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2008,704223827.24731,705361460.24731,1137633.0,0.16,47088.0,4.32,-0.03,1,8,111,64.15,0.28,7776.77,711.3,14769.86,64311.73,22.97,294.05,66.61,227.44,9.15,-6.98,-8.99,0,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2009,1091106608.80374,1092529058.80374,1422450.0,0.13,284817.0,25.04,-0.03,1,9,106,62.14,-2.01,9047.08,915.21,14478.06,60982.26,23.74,404.1,119.72,284.38,10.12,-8.99,-9.99,1,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2010,1932321052.98169,1934159446.98169,1838394.0,0.1,415944.0,29.24,-0.03,1,10,105,61.79,-0.35,10132.96,1190.23,15048.96,66811.19,22.52,488.93,121.39,367.54,11.75,-9.34,-11.65,1,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2011,1921166446.80294,1923168994.80294,2002548.0,0.1,164154.0,8.93,0.0,1,11,106,62.59,0.8,11499.0,1314.14,15599.73,74309.71,20.99,537.27,136.91,400.35,11.43,-8.54,-11.33,0,0.0002,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2012,2208492622.4783,2210669134.4783,2176512.0,0.1,173964.0,8.69,0.0,1,12,108,61.47,-1.12,12367.08,1451.79,16253.97,75960.59,21.4,574.27,139.13,435.13,11.74,-9.66,-11.64,1,0.0001,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2013,2374003645.18146,2444136223.79645,70132578.61499023,2.87,67956066.61499023,3122.25,2.77,1,13,97,61.24,-0.23,12715.9,1072.69,16843.19,78034.89,21.58,448.51,133.53,314.98,8.44,-9.89,-5.57,1,0.0065,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2014,1890702828.90932,1960922745.72932,70219916.81999993,3.58,87338.20500969887,0.12,0.71,1,14,96,65.14,3.9,12588.59,1086.14,17550.68,80054.89,21.92,434.42,119.05,315.37,8.63,-5.99,-5.05,0,0.0065,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,,,,,
Haiti,HTI,2015,1840780199.7771,1902499197.97709,61718998.1999898,3.24,-8500918.62001013,-12.11,-0.34,0,0,95,65.74,0.6,11763.68,985.55,18206.02,75621.91,24.08,383.73,106.54,277.19,8.38,-5.39,-5.14,0,0.0063,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,33.33,66.67,0.1667
Haiti,HTI,2016,2015058019.23916,2081778585.31216,66720566.072999954,3.2,5001567.873010151,8.1,-0.04,1,1,94,65.34,-0.4,11606.32,1069.14,18695.11,76831.68,24.33,405.94,106.29,299.65,9.21,-5.79,-6.01,1,0.0062,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,1.0,0.0,0.0,100.0,0.0
Haiti,HTI,2017,2240968064.93163,2316457386.78663,75489321.85500002,3.26,8768755.782000065,13.14,0.06,1,2,94,62.72,-2.62,12485.74,1228.03,19477.34,81839.1,23.8,451.29,112.25,339.03,9.84,-8.41,-6.58,1,0.0061,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,100.0,0.0,0.0,-0.5834
Haiti,HTI,2018,2199357170.05143,2273981843.67693,74624673.62549973,3.28,-864648.2295002937,-1.15,0.02,0,0,93,61.69,-1.03,12458.53,1222.92,20533.06,87050.96,23.59,449.91,114.76,335.15,9.82,-9.44,-6.54,0,0.0061,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,2.0,50.0,50.0,0.0,0.0
Haiti,HTI,2019,2266811047.05306,2355488437.86306,88677390.80999994,3.76,14052717.184500216,18.83,0.48,1,1,92,60.89,-0.8,13092.73,1478.38,21380.98,88483.26,24.16,516.7,118.44,398.26,11.29,-10.24,-7.53,1,0.006,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,0.0,33.33,-0.3333
Haiti,HTI,2020,2480148340.66575,2590258526.98275,110110186.31699993,4.25,21432795.506999984,24.17,0.49,1,2,94,59.02,-1.87,14343.78,1853.18,21060.47,85912.76,24.51,628.37,133.85,494.52,12.92,-12.11,-8.67,1,0.0059,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,66.67,33.33,0.3889
Haiti,HTI,2021,2352803894.37018,2457439221.85644,104635327.48625994,4.26,-5474858.83073999,-4.97,0.01,0,0,93,58.81,-0.21,15097.39,1803.62,23315.08,98140.48,23.76,716.15,240.2,475.95,11.95,-12.32,-7.69,0,0.0058,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,0.0,0.0,100.0,0.0
Haiti,HTI,2022,2067769333.28711,2173397186.29319,105627853.00607993,4.86,992525.5198199898,0.95,0.6,1,1,92,58.36,-0.45,14059.49,1818.29,25604.85,102251.52,25.04,706.64,232.72,473.93,12.93,-12.77,-8.07,1,0.0058,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,3.0,66.67,33.33,0.0,-0.1667
Haiti,HTI,2023,2466360229.75636,2586418762.20436,120058532.44799995,4.64,14430679.441920027,13.66,-0.22,1,2,90,57.33,-1.03,14736.99,2093.45,27292.17,106741.65,25.57,773.43,234.11,539.32,14.21,-13.8,-9.57,1,0.0057,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,20.0,0.0,80.0,-0.1
Haiti,HTI,2024,2565745292.6782,2717628883.1602,151883590.48200035,5.59,31825058.0340004,26.51,0.95,1,3,83,57.08,-0.25,14178.99,2472.95,28750.96,110982.66,25.91,910.04,227.76,682.28,17.44,-14.05,-11.85,1,0.0061,50.0,50.0,0,0,neutral,50.0,medium,,,,,,,,,,5.0,40.0,40.0,20.0,-0.0333
Hungary,HUN,2000,11189595715.5179,11217315165.5179,28189876.0,0.25,,,,0,0,81,71.13,,2124.86,248.74,10250.95,33898.16,30.24,128.4,56.6,71.8,11.71,0.0,-11.46,0,0.0113,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2001,10727166080.6117,10755092580.6117,27374813.0,0.26,-815063.0,-2.89,0.01,0,0,81,71.51,0.38,2232.43,247.91,10581.93,33690.42,31.41,130.08,57.63,72.44,11.1,0.38,-10.84,0,0.011,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2002,10348473664.6763,10383091414.6763,31282471.0,0.33,3907658.0,14.27,0.07,1,1,80,67.11,-4.4,2625.65,303.33,10929.11,34991.53,31.23,157.76,67.96,89.8,11.55,-4.02,-11.22,1,0.0103,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2003,12751402418.5651,12793544668.5651,36701076.0,0.33,5418605.0,17.32,0.0,1,2,76,65.45,-1.66,3271.63,361.79,11456.44,39243.28,29.19,184.02,74.89,109.13,11.06,-5.68,-10.73,1,0.0101,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
Hungary,HUN,2004,15922070947.5829,15965389147.5829,40520982.0,0.27,3819906.0,10.41,-0.06,1,3,77,65.86,0.41,3960.99,374.09,12217.19,44225.38,27.62,190.46,75.89,114.57,9.44,-5.27,-9.17,0,0.0108,58.0,42.0,0,0,neutral,25.2,medium,,,,,,,,,,,,,,
